Company_field,Company_name,Company_scale,Company_type,Job_location,Job_name,Job_salary,Job_update,Job_url,Location,Require_degree,Require_exp,Require_lan,Require_number
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,国际B2B和B2C客户体验驱动中心-资深售后保障专员-滨江 (职位编号：GP025331),,10-20发布,http://jobs.51job.com/hangzhou/87717315.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招3人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,社区产品-资深内容运营专员/专家 (职位编号：GP037508),,10-20发布,http://jobs.51job.com/hangzhou/88132659.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,阿里妈妈-商家运营-杭州 (职位编号：GP037574),,10-20发布,http://jobs.51job.com/hangzhou/88376882.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,菜鸟-资深商业分析师（BI） (职位编号：GP037523),,10-20发布,http://jobs.51job.com/hangzhou/88376845.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,聚划算-运动户外行业运营专家-杭州 (职位编号：GP039063),,10-20发布,http://jobs.51job.com/hangzhou/89532354.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,CBU网站-大市场部-流量运营专家 (职位编号：GP039424),,10-20发布,http://jobs.51job.com/hangzhou/89870854.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,搜索事业部-产品专家-无线搜索 (职位编号：GP034899),,10-20发布,http://jobs.51job.com/hangzhou/89214138.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,安全部-国际策略专家 (职位编号：GP038810),,10-20发布,http://jobs.51job.com/hangzhou/89361931.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招5人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,安全部-策略中心-内容策略-业务运营专家 (职位编号：GP037716),,10-20发布,http://jobs.51job.com/hangzhou/88989060.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招5人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫-资深数据产品经理-营销平台 (职位编号：GP037761),,10-20发布,http://jobs.51job.com/hangzhou/88377054.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,阿里音乐-算法专家/高级专家-杭州 (职位编号：GP032637),,10-20发布,http://jobs.51job.com/hangzhou/89475840.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,安全部-算法专家/高级算法专家 (职位编号：GP037831),,10-20发布,http://jobs.51job.com/hangzhou/88424525.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫美家-（装饰方向）行业运营专家-杭州 (职位编号：GP037856),,10-20发布,http://jobs.51job.com/hangzhou/88456125.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫女装-运营专家-杭州 (职位编号：GP037857),,10-20发布,http://jobs.51job.com/hangzhou/88456127.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招20人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,商家体验发展事业部-Alikey客户经理-杭州 (职位编号：GP037905),,10-20发布,http://jobs.51job.com/hangzhou/88496557.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,集团客户体验-集团客户服务事业部-APASS客户经理 (职位编号：GP037940),,10-20发布,http://jobs.51job.com/hangzhou/88532737.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招10人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,安全部-风险策略专家 (职位编号：GP037965),,10-20发布,http://jobs.51job.com/hangzhou/88568662.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招5人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,商家-产品运营专家 (职位编号：GP038255),,10-20发布,http://jobs.51job.com/hangzhou/88922135.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招3人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫-资深市场产品经理-营销平台事业部 (职位编号：GP038060),,10-20发布,http://jobs.51job.com/hangzhou/88663167.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,B2B-广告主后台产品专家 (职位编号：GP036570),,10-20发布,http://jobs.51job.com/hangzhou/87133973.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,菜鸟-末端网络客户运营（裹裹） (职位编号：GP038160),,10-20发布,http://jobs.51job.com/hangzhou/88922066.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫食品-资深内容运营专员-杭州 (职位编号：GP036331),,10-20发布,http://jobs.51job.com/hangzhou/86827826.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,政采云项目-资深运营专员 (职位编号：GP036994),,10-20发布,http://jobs.51job.com/hangzhou/87627356.html?s=01&t=0,"
								,
																	,
																",本科,2年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,安全部-安全攻防算法专家 (职位编号：GP036586),,10-20发布,http://jobs.51job.com/hangzhou/87150345.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,商家-市场营销-杭州 (职位编号：GP038089),,10-20发布,http://jobs.51job.com/hangzhou/88690053.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,海外直营-商品运营专家 (职位编号：GP041296),,10-20发布,http://jobs.51job.com/hangzhou/91509016.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招10人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,供应链平台事业部-Java高级研发工程师/技术专家 (职位编号：GP041313),,10-20发布,http://jobs.51job.com/hangzhou/91513998.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招14人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,阿里通信-短信产品技术服务 (职位编号：GP041041),,10-20发布,http://jobs.51job.com/hangzhou/91289089.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,国际B2B跨境贸易事业部-无线运营专家（用户） (职位编号：GP040477),,10-20发布,http://jobs.51job.com/hangzhou/90825625.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招3人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,计算平台事业部-产品专家-杭州 (职位编号：GP040892),,10-20发布,http://jobs.51job.com/hangzhou/91165550.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫市场-高级市场（媒体运营）专家 (职位编号：GP040899),,10-20发布,http://jobs.51job.com/hangzhou/91172408.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫-资深营销产品经理-营销平台 (职位编号：GP041017),,10-20发布,http://jobs.51job.com/hangzhou/91271358.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招3人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,拍卖-资深运营专员/专家-资产处置平台 (职位编号：GP037578),,10-20发布,http://jobs.51job.com/hangzhou/88376886.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招3人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,人力资源部-SSC运营管理专家-杭州 (职位编号：GP040545),,10-20发布,http://jobs.51job.com/hangzhou/90854219.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,安全部-资深交互设计师 (职位编号：GP041079),,10-20发布,http://jobs.51job.com/hangzhou/91304563.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫-资深营销产品经理/产品专家 (职位编号：GP041102),,10-20发布,http://jobs.51job.com/hangzhou/91328127.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招3人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,微淘-产品专家 (职位编号：GP040114),,10-20发布,http://jobs.51job.com/hangzhou/90519973.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,淘宝-算法测试 (职位编号：GP040607),,10-20发布,http://jobs.51job.com/hangzhou/90912273.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,国际B2B和B2C客户体验驱动中心-风险运营专家-杭州滨江 (职位编号：GP039629),,10-20发布,http://jobs.51job.com/hangzhou/90542576.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫汽车-（安全座椅）行业运营专家 (职位编号：GP040208),,10-20发布,http://jobs.51job.com/hangzhou/90601812.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,淘部落-人群运营资深专员/专家 (职位编号：GP035913),,10-20发布,http://jobs.51job.com/hangzhou/90637303.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫-用户体验专家-杭州 (职位编号：GP040419),,10-20发布,http://jobs.51job.com/hangzhou/90783852.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,阿里健康-追溯码渠道大区经理-华东 (职位编号：GP040286),,10-20发布,http://jobs.51job.com/hangzhou/90694429.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,数据技术及产品部-大数据产品专家-B2B (职位编号：GP039836),,10-20发布,http://jobs.51job.com/hangzhou/90276799.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招3人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,商家-全渠道数据化产品-杭州 (职位编号：GP040393),,10-20发布,http://jobs.51job.com/hangzhou/90765916.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,平台治理-资深跨境商品管理专员-杭州 (职位编号：GP028174),,10-20发布,http://jobs.51job.com/hangzhou/90768465.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招3人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,阿里乡村事业部-业务中台部-规则专家 (职位编号：GP039931),,10-20发布,http://jobs.51job.com/hangzhou/90312089.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫营销平台事业部-淘抢购产品专家 (职位编号：GP040003),,10-20发布,http://jobs.51job.com/hangzhou/90382675.html?s=01&t=0,"
								,
																	,
																",本科,5-7年经验,,招2人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫服饰-商品运营专家-杭州 (职位编号：GP040053),,10-20发布,http://jobs.51job.com/hangzhou/90456532.html?s=01&t=0,"
								,
																	,
																",本科,8-9年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,阿里妈妈-资深流量运营专员-杭州 (职位编号：GP039478),,10-20发布,http://jobs.51job.com/hangzhou/89912872.html?s=01&t=0,"
								,
																	,
																",本科,3-4年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,政采云项目-行业运营专家 (职位编号：GP039539),,10-20发布,http://jobs.51job.com/hangzhou/89988207.html?s=01&t=0,"
								,
																	,
																",本科,8-9年经验,,招1人
互联网,阿里巴巴集团,10000人以上,上市公司,杭州,天猫-供应链产品经理-杭州 (职位编号：GP040099),,10-20发布,http://jobs.51job.com/hangzhou/90508364.html?s=01&t=0,"
